model,country,mandate_period,mandate_period_label,task_type,outcome,task_name,task_label,feature,importance,rank
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,Loss of Taste: No,0.010654567,47
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,Confidence in the government: N/A,0.010270039,48
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,Gov Response: Very Bad,0.009919879,49
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,PHQ Depressed: Not At All,0.009654786,50
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,Confidence in the government: Low,0.009258534,51
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,PHQ Depressed: Prefer Not Say,0.009079513,52
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,PHQ Worry: N/A,0.0065371455,53
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,Employment: Unemployed,0.0060517653,54
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,Loss of Taste: Yes,0.0,55
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,Fever: Yes,0.0,56
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,Employment: Other,0.0,57
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,Isolation Willingness: Unsure,0.0,58
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,Loss of Smell: No,0.0,59
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,Loss of Smell: Yes,0.0,60
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,Dry Cough: Yes,0.0,61
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,Fever: No,0.0,62
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,Dry Cough: No,0.0,63
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,Confidence in the government: Unknown,0.0,64
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,PHQ Anxiety: N/A,0.0,65
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,PHQ Depressed: N/A,0.0,66
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,PHQ Low Interest: N/A,0.0,67
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,PHQ Low Interest: Prefer Not Say,0.0,68
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,Confidence in the government: None,0.0,69
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,PHQ Anxiety: Prefer Not Say,0.0,70
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,PHQ Worry: Prefer Not Say,0.0,71
XGBoost,United Kingdom,before_mandate,Before mandate,protective,Protective behaviour,United_Kingdom_before_mandate_protective,United Kingdom - Before mandate - Protective behaviour,Comorbidity: Prefer Not Say,0.0,72
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Week,0.09945073,1
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Non-Mask Protective Behavior Score,0.09545966,2
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Isolation Willingness: Very Willing,0.060647756,3
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Isolation Willingness: Very Unwilling,0.052299492,4
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,COVID Severity,0.03791392,5
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Is a male?,0.031207815,6
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Symptom Isolation: No,0.023157543,7
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Isolation Willingness: Neutral,0.02202765,8
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,PHQ Worry: Not At All,0.01890896,9
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,State: Scotland,0.018429631,10
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Confidence in the government: None,0.018213946,11
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Symptom Isolation: Yes,0.017490676,12
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Symptom Isolation: Unsure,0.016467746,13
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Isolation Willingness: Somewhat Unwilling,0.015967654,14
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,PHQ Anxiety: Not At All,0.015964145,15
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Outings count,0.015764114,16
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Employment: Student,0.015144281,17
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Handwashing Count,0.014633596,18
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,PHQ Worry: Daily,0.013927601,19
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Confidence in the government: Unknown,0.01392204,20
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Employment: Not Working,0.013888813,21
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Confidence in the government: High,0.013003613,22
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Physical contact count (with stranger),0.012509439,23
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Isolation Willingness: Unsure,0.012070994,24
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Dry Cough: No,0.011774759,25
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,PHQ Depressed: N/A,0.011339793,26
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,State: Northern Ireland,0.011273647,27
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Confidence in the government: Low,0.0104041295,28
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Age,0.010179589,29
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,COVID Infection Risk,0.009964888,30
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Shortness of Breath: No,0.009747154,31
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,State: Wales,0.009585016,32
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Gov Response: Very Good,0.009480705,33
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,PHQ Anxiety: N/A,0.00945323,34
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Fever: Yes,0.0094353575,35
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Gov Response: Very Bad,0.009126681,36
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Shortness of Breath: Yes,0.00876033,37
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Employment: Unemployed,0.008670977,38
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Gov Response: Somewhat Good,0.008668729,39
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Isolation Willingness: Somewhat Willing,0.008584379,40
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Loss of Smell: No,0.00848729,41
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,PHQ Low Interest: N/A,0.008469535,42
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,PHQ Depressed: Daily,0.008444216,43
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Employment: Other,0.008283303,44
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Dry Cough: Yes,0.008197546,45
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Employment: Retired,0.008106724,46
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Household Size,0.008055288,47
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,PHQ Worry: Prefer Not Say,0.007995066,48
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,No Symptoms: Yes,0.007458918,49
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,PHQ Low Interest: Not At All,0.007198323,50
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Employment: Part Time,0.0071594254,51
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Loss of Taste: No,0.007062979,52
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Comorbidity: Yes,0.007029138,53
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,PHQ Depressed: Several Days,0.007009272,54
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,PHQ Low Interest: Daily,0.006678264,55
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,PHQ Worry: N/A,0.0066381344,56
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,No Symptoms: No,0.0064662024,57
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Comorbidity: No,0.0063751587,58
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,PHQ Worry: Several Days,0.0062262467,59
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,PHQ Depressed: Not At All,0.0061838026,60
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,PHQ Low Interest: Several Days,0.0060382993,61
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,PHQ Anxiety: Several Days,0.005630644,62
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,PHQ Anxiety: Daily,0.0055591683,63
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Fever: No,0.005165585,64
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Gov Response: Somewhat Bad,0.005160258,65
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Loss of Taste: Yes,0.0,66
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Loss of Smell: Yes,0.0,67
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Confidence in the government: N/A,0.0,68
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,PHQ Low Interest: Prefer Not Say,0.0,69
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,PHQ Depressed: Prefer Not Say,0.0,70
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,PHQ Anxiety: Prefer Not Say,0.0,71
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Gov Response: N/A,0.0,72
XGBoost,United Kingdom,after_mandate,After mandate,mask,Face mask wearing,United_Kingdom_after_mandate_mask,United Kingdom - After mandate - Face mask wearing,Comorbidity: Prefer Not Say,0.0,73
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Isolation Willingness: Very Willing,0.25281227,1
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,COVID Severity,0.09105658,2
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Physical contact count (with stranger),0.061601028,3
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Symptom Isolation: Yes,0.052212484,4
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Week,0.033357695,5
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Handwashing Count,0.02717823,6
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Symptom Isolation: Unsure,0.024904849,7
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Symptom Isolation: No,0.019039184,8
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Isolation Willingness: Somewhat Willing,0.018026,9
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Isolation Willingness: Somewhat Unwilling,0.017443767,10
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Outings count,0.017108368,11
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,PHQ Worry: Not At All,0.014619113,12
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Isolation Willingness: Very Unwilling,0.014238685,13
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Isolation Willingness: Neutral,0.014076908,14
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Is a male?,0.013744578,15
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Confidence in the government: None,0.013632871,16
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,PHQ Anxiety: N/A,0.011014709,17
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Isolation Willingness: Unsure,0.010655869,18
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,PHQ Anxiety: Daily,0.010550351,19
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,PHQ Anxiety: Not At All,0.010256303,20
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Confidence in the government: Unknown,0.008872787,21
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Employment: Retired,0.0088289725,22
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,PHQ Depressed: Not At All,0.008488425,23
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,PHQ Low Interest: Not At All,0.008431511,24
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Age,0.008260452,25
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,No Symptoms: Yes,0.0082413545,26
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,PHQ Worry: Several Days,0.007382437,27
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,PHQ Depressed: N/A,0.0071489443,28
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,PHQ Worry: Daily,0.0071482575,29
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,PHQ Anxiety: Several Days,0.006879195,30
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Shortness of Breath: No,0.006799908,31
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Household Size,0.006779135,32
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,State: Wales,0.006764371,33
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,COVID Infection Risk,0.006755932,34
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Fever: Yes,0.006437822,35
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,PHQ Low Interest: N/A,0.006417106,36
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Employment: Unemployed,0.006289944,37
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Gov Response: Somewhat Bad,0.0062637986,38
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,PHQ Anxiety: Prefer Not Say,0.0061719776,39
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,PHQ Worry: N/A,0.0061366158,40
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Dry Cough: No,0.0060237767,41
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,No Symptoms: No,0.005830897,42
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Shortness of Breath: Yes,0.0057460344,43
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Comorbidity: No,0.0057146046,44
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Employment: Student,0.0055907224,45
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,PHQ Low Interest: Daily,0.0055771773,46
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Employment: Other,0.005558983,47
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Employment: Part Time,0.0051732017,48
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,PHQ Depressed: Daily,0.005131489,49
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Employment: Not Working,0.0051103826,50
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Comorbidity: Prefer Not Say,0.005025855,51
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Comorbidity: Yes,0.004958474,52
